POId,Site Name,SiteId,MR-Volume(KWh),D-REC Volume(KWh),%Tokenized
59311,Bungasari Medan Phase 2,92e2238a-8d96-4bf8-9621-641bcb6b50ff,1200667.92,1099266.08,0.9155454740558074
49628,AS-5-75KW-QUISSAMA,d20a30e9-6001-4956-a511-6d65ca3c2c21,133102.8,133102.8,1
49628,AS-4-75KW-QUISSAMA,bdeb6718-5111-4d95-9a11-712bf2f7e614,140278.5,140278.5,1
40780,Agbolagu,84c6846d-1f6a-463b-ab5c-8d3cb10043fc,29198,29198,1
37757c,LN000649,198895b3-d486-4825-b003-c0afa317652e,5171.400000000001,5171.4,1
37757b,LN000643,38829eca-eb6b-4985-9a23-62dab7219401,2772.8,2772.8,1
37757b,LN000642,393a84ee-8380-48b6-9741-fe3a3413ea24,2867.2,2866.5,0.999755859375
37757b,LN000610,5dc2dcea-9a84-4d8e-a24f-2e52450bb0be,2053.3,2053.3,1
37757b,LN000516,9c3cc4ba-53dd-4f7d-898a-2dc8216522e9,1165.3000000000002,1165.3,0.9999999999999998
37757b,LN000549,71270de9-1697-4676-a8a4-33669414369c,14471.899999999998,14471.9,1.0000000000000002
24148,AS-1-75KW-Quissama,1a420ed4-3104-463d-83ad-94ef58c23448,148310,118108,0.7963589778167353
37757b,LN000521,4827bc34-6b7f-4119-8b2e-379f9124f13c,1419.38,1419.38,1
96570SME1,C02619-Munendar Pal,60d6a442-ef39-4340-91e8-0bc45c5c7b35,6358.400099999999,5896.2,0.927308742335985
95269,AGPP,366d794d-ed26-4db6-9bd9-ed06767e0a29,549876.6,549876.6,1.0000000000000002
90126,Rwaitengya HC3,fbd6c2ab-f733-4b00-9a26-7b6f48634ed6,1167.66,1167.66,0.9999999999999998
37757b,LN000575,8787dee2-6740-40a3-8923-89e45d0e466b,1600.8999999999999,1600.9,1.0000000000000002
16805,YFRR,368b92c2-9bce-4651-940c-b60abcacdacd,517246,517246,1
37757b,LN000582,1dbbf1a5-710e-4231-aff0-5a02d1d72027,10571.999999999998,7969.3,0.7538119561104807
37757b,LN000581,36c8e80e-8e11-4792-8f69-56f1e493701c,36513,36513,1
37757b,LN000588,86be970f-c174-4b47-9905-f1dc2c47979b,4581.300000000001,4581.3,0.9999999999999997
88616,Fazenda Santa Paula,638f76a7-8570-4288-8001-29dee8d75600,1473178.7001999998,1473178.7,0.9999999998642392
37757b,LN000573,7a16260d-c39f-41cd-a96f-3dd35ff33861,3153.77,2989.77,0.9479987443599247
31177,CNP-97,589bee37-33ce-4e0e-b957-d5f47e2b1273,48647.14,48647.14,1
31177,CNP-88,9be6d1be-409d-4565-b6e3-0d8c7ebb94fa,10914.8,10914.8,1
31177,CNP-6,9cc78d5a-f80a-4598-9f01-5bfa9316be34,17299.99,17299.99,1
31177,CNP-58,fc878836-c1bd-41b0-9b8f-a4aa9d23c1d9,17834.31,17834.31,0.9999999999999998
31177,CNP-31,7acfd5df-0bea-4faa-9630-c75347d09560,21912.97,21912.97,1
37757b,LN000623,00908121-8ff1-4e44-8a0c-ea1156bd54a2,2512.6000000000004,2512.6,0.9999999999999998
37757b,LN000612,b06ad58f-dd62-477d-b5c6-b9e09701d2ba,2940.52,2939.98,0.9998163590113314
37757b,LN000629,ec189f20-d3aa-48de-a624-d2a64cd672b7,2035.5999999999997,2035.6,1.0000000000000002
64334,Sariguna Primatirta (Cleo) Pandaan,40b1c935-26c5-4240-8793-cbd26237b7fc,1856919.5999999999,2097150.8,1.1293708139006127
62092a,Totok Chingnyu,0c4bb1bd-3a01-4194-b7c7-5aae128c1d12,3336.4802,3336.48,0.9999999400565901
58172a,Bellary,3a67463a-849a-4ad7-9c6c-29e03c8981c4,17534.0148375,17534.015,1.0000000092677006
52132,GPIEx,098fcc9c-e386-47d7-b9a9-2720bd1605f4,5062.4971657,null,null
49628,AS-6-75KW-QUISSAMA,08e9b5b4-2ed8-4daa-b0a0-f3059a5e6c0c,127246.8,127246.8,0.9999999999999999
40780,Zomo,4ece9618-9588-4cf0-aea4-f750c7c4549f,15691.20005859375,2791.062,0.17787434928989976
40780,Rukubi II,2c851836-4d7f-4982-8289-8965edd17119,46604.7,46604.7,1.0000000000000002
40780,Kwara,f27832d0-33c8-4732-81b3-7ce9f11f9bae,13352.673,13351.506,0.9999126017689491
40780,Mayo Inne,a8159753-5250-4c64-bf7e-abddf22531df,21687,21687,1
40780,Kadaura,604a4248-ea18-445a-b299-46c08bb6606c,23711,23711,1
40780,Alwagana,8e1412e5-17d4-49c0-865f-4691a4289c75,21251,21251,1
37816,Mirzapur,0f071e7e-2b0b-4057-b67a-29fa6723d2d6,35006.56999999999,35006.57,1.0000000000000004
37816,Bengaluru,836274b2-0f5e-4550-9813-29c996214ca4,36098.909999999996,36098.91,1
26045,Chiraiyakot,58d640d1-19cf-496a-b081-fc639539bb1b,8732.2002,null,null
37757b,LN000718,7ddc7eb0-34b9-4d47-8c3a-a0593778cde5,22539.500000000004,22539.5,0.9999999999999999
37757b,LN000715,8e6911ca-cc06-4dde-b7a4-7e597ef6744a,22154.999999999996,15357.9,0.6932024373730536
37757b,LN000710,1829b899-70b8-4f29-996f-3a2a0ba906ff,2842.7,2841.9,0.9997185774088015
37757b,LN000695,b12e2b96-8449-4c01-8cb5-827bd5d55f27,759.3,718.2,0.9458711971552746
37757b,LN000672,8963d4e7-e973-406b-bfef-c212967f23a3,5288.35,5288.23,0.9999773086123271
37757b,LN000678,72e7bd5b-fbd3-401a-a616-454229c756b3,1732.4000000000003,1732.4,0.9999999999999998
37757b,LN000666,bf532832-ceca-403a-a54e-8bdf08d28e7d,6595.9,6595.9,1.0000000000000002
37757b,LN000663,01bc0cba-3cf5-4dad-90d9-989d749ea450,2233.5800000000004,2233.58,0.9999999999999998
37757b,LN000657,79716e0d-49d3-4141-9244-badc4b34d6f5,6499.750000000001,6499.75,0.9999999999999999
37757b,LN000639,1858d0ae-f4db-49b2-885f-65d7cba04a0d,5196.6,5196.6,1
37757b,LN000651,b0e58662-3053-4897-89e9-524f7863f6bd,10156.23,10156.23,1.0000000000000002
04742,Special Ice Accra,a53f11e0-1f51-4e66-9774-ab2416195394,224352.80000000005,224352.8,0.9999999999999998
24828,LN000330,2e500578-5d23-426e-9174-5eaf5b9db2de,429227.67000000004,429227.67,0.9999999999999999
36148,Matari,93413bd4-57e2-4442-b50e-60159ed18a0a,4448.71,4448.71,1
31177,CNP-91,41873476-ffc9-4bea-8d4b-1bb8c7184975,13799.439999999999,13799.44,1.0000000000000002
31177,CNP-9,714d3bb1-f578-42ea-aea3-b8ea83343df1,10883.830000000002,10883.83,0.9999999999999999
31177,CNP-93,229a8d5a-fef0-46e2-a518-860d5e2f9ca4,12946.02,12946.02,1
31177,CNP-92,8a2257b4-594d-40cc-a317-935fc3255159,12804.139999999998,12804.14,1.0000000000000002
88079,Nizambad,9e122446-054e-4375-9cd0-1cc09bd2bd9a,25037,5820,0.23245596517154613
31177,CNP-8,8343c8e8-d5c4-44a6-af48-4d58e794481c,5278.409999999999,5278.41,1.0000000000000002
31177,CNP-60,4ef3b103-f5d0-4c40-9c88-9280c5bd2bcc,12592.25,12592.25,1
31177,CNP-61,23a13d62-4b4a-4a32-81c2-8f2a1766f8bf,14643.68,14643.68,1
31177,CNP-59,f6eea837-a69d-4e86-a48c-0ca933f5fb0a,5830.179999999999,5830.18,1.0000000000000002
31177,CNP-101,870bd40e-a0cc-4984-88c5-d23cecac2fb2,5503.240000000001,5503.24,0.9999999999999999
37757b,LN000625,3e6371b7-163c-4e63-8e30-5ddec83f6923,1585.33,1585.33,1
37757b,LN000636,9e1499ae-e039-44a4-954a-4a958aeeeff3,12188.900000000001,12188.9,0.9999999999999999
37757b,LN000637,598e26f2-9168-480a-9e2b-de45bff24781,2261.2,2261.2,1.0000000000000002
26045,Sukhpura,65d79d63-8907-4541-8576-cf33ca14e291,10117.742135483872,10092,0.9974557430759585
26045,Sipaha,200b3516-392f-42b8-b4c0-8774c39e7b90,11882.484070967741,11843,0.9966771198066057
26045,Surajpur,6b705281-bd74-4ede-b344-6a4bf04aee90,13167.064716129033,null,null
26045,Singhiaghat,dfd997c2-30a2-43f5-a393-99f7289892bd,8826.613103225805,null,null
26045,Silao,deb10ad5-496e-4568-ae1a-2964455fa8db,9187.74213548387,null,null
26045,Sikandarpur,4ab6d104-8bf8-4990-a271-ec8c846b79d2,14339.58084516129,14283,0.996054219033858
26045,Shayampur,b2b6e5a9-1f6b-4f11-8dc6-b2d8ebc748b9,8366.322780645161,8366.323,1.0000000262187874
26045,Shahpur Patori,332caded-0170-42f6-8514-69395839c5e3,7229.0324580645165,7194,0.995153921597705
26045,Sendhuria,1ef159e9-ed42-4d7f-918e-d465dabc3063,13627.387296774194,13589,0.9971830772885365
65566nf2023,"Palegua, San Mateo Ixtatán",528009b4-ad99-4a26-a6b3-cc501f88efec,1277.6,1277.6,1.0000000000000002
26045,Sariya,eb38b798-551e-4108-8af5-0067044fc93c,10430.935683870968,null,null
26045,Sahatwar,8d5707c0-55a9-4962-ae82-b708e8ce0ddd,13259.419554838709,13206,0.9959711995975559
26045,Rosera,5311c51f-5540-4746-accb-69333575d08d,6646.355038709678,null,null
26045,Ratasar,f2eb3803-c25a-415d-87a7-ba833c7d6fea,10509.355038709678,null,null
26045,Ratanpura,84586f72-ab88-471f-bdb4-d6a39ccca22f,12090.484070967741,12049,0.9965688660003817
26045,Raniganj,d940405a-dd69-4e4c-9f94-3606fe643ba6,10057.41955483871,null,null
26045,Ramlakshan,9ee6f080-9562-4fdf-abd5-e9e19fa283ea,5752.935683870968,null,null
26045,Rajepur,f10254ec-6fd6-4867-a278-81a99af5e588,10297.193748387097,null,null
26045,Rajauli,4c8fc10c-1fc2-43eb-836e-049cb46f99de,9052.290522580646,8988,0.9928978723760272
26045,pupri,08ab5590-6492-492e-b517-9a40e8b50fa6,11527.322780645161,11486,0.9964152317557601
26045,Pawapuri,2a09d926-b507-4e91-aa68-d0465f62d8c4,9756.25826451613,9717,0.995976094169328
26045,Patepur,e43cacab-87b1-4916-9c24-9ab823f15054,9275.935683870968,null,null
26045,Parwalpur,00658031-8976-460e-b43f-be92c234e69f,8354.935683870968,8318,0.9955791779531862
26045,Paliganj,cbf184b4-edc7-4f20-9321-ec30d789f4cd,10860.451812903224,null,null
26045,Pakriyar,379b1ef1-8947-4e9d-b45e-12a96d484b8f,13053.677619354838,13024,0.9977264936196344
26045,Pahasa,3d39bdc6-dfc0-43de-a2f9-b0f2cdb5f72f,15012.06471612903,14960,0.996531808441174
26045,Noor Sarai,29e738ce-af59-4bc8-94da-fe6a2512820c,13542.774393548387,13507,0.9973584147155675
26045,Nautan Bazar,f4553d5b-7b8b-4618-8da4-cddd8a5d8a64,8808.935683870968,null,null
26045,Nai bazar,4ffa5844-a964-4ed5-be96-8b6f08cb9162,9317.25826451613,null,null
26045,Nagarnausa,7c7da9c1-24d9-46ef-9769-efd26750fc8c,8837.451812903226,8837.452,1.0000000211708961
26045,Nagara,00fe0220-726c-45cd-88f8-233aa554fbfc,10794.548587096775,10760,0.9967994412348031
26045,Maryadpur,3a2ef482-7eef-4192-b193-fb31525bb1f1,13348.193748387097,13303,0.9966142424032048
26045,Mujhri,f652f2da-717e-4e99-a8c7-cd4d9b708a0b,14040.41955483871,null,null
26045,Madhuban2,7148d1ef-c69c-4d9c-84f3-2e774d901cf6,10693.613103225805,10660,0.996856712235487
26045,Lauriya,0c3458ac-1f9d-41f3-ae03-c8bae92cda89,14445.161490322582,14400,0.9968735904854482
26045,Kotawa Kala,db1d4394-8b71-4590-a981-55381dd2249c,13084.871167741936,null,null
26045,Kopaganj,837f4fe3-c8c7-4b42-a806-4e850b117334,8311.322780645161,null,null
26045,Khutaha,d2134f6e-42f0-4e55-aa4e-a5df3f7838ed,11785.613103225807,11741,0.9962146132886717
26045,Jiyanpur,18ef2a3d-3b38-4373-9c9a-a04dc6069c8e,7876.7098774193555,7838,0.9950855270764348
26045,Islampur,dd434b0d-499d-4f64-8934-57660b45761b,8060.096974193549,8028,0.9960177930493498
26045,Jagdishpur,0122faeb-7bd3-4678-b46d-721d9a7f6511,14605.516329032256,14570,0.9975682934973236
40780,Gumm,19137549-84cf-455d-97d4-878db9981ebd,6685.5599999427795,6685.558,0.9999997008563561
26045,Jadopur,df3c1e6a-1e5c-4860-8a46-3475d8469e9a,12973.645361290322,12933,0.9968670824461107
26045,Harpur,6032f42e-0e4f-41b7-a8cf-f3a5b52c09df,14500.709877419355,12852,0.8863014368705672
26045,Gurua,cb7fcdbd-c457-4eea-a25d-f0e80a2bc20f,13304.193748387095,null,null
26045,Guraru,0e20f9b2-5d8d-4db3-86a5-4da201adb2d0,12817.548587096775,12769,0.99621233445952
40780,Abioga,7324edc2-3c0a-49b6-9a4a-a9d9be17e603,11570.656,11570.658,1.0000001728510466
26045,Ghattichauraha,90c3073c-debf-4690-bde4-211c323c23b1,14166.677619354838,14118,0.9965639354079511
26045,Ghugali-2,78e130c0-d234-4c92-8a57-b1e6cc6e1112,8356.709877419355,null,null
26045,Dohrighat,765c2d7d-80c0-4651-bf50-f21a0d7e9c4f,13377.451812903224,null,null
26045,Farenda,b1623704-b493-48a5-b830-923afa75b22d,9913.0002,9878,0.9964692626557194
26045,Dhuswa,c65aa8f0-c35f-47b7-a142-5e574287defe,11196.193748387097,11154,0.9962314203080689
26045,Chaurichaura,6f0c5cac-acc7-4840-92d3-8a9e9b2d6e18,8619.613103225807,8578,0.9951722771396508
37757c,LN000788,720b8c61-fa73-45f4-a9c8-ef606844d583,3292.4000000000005,3265,0.991677803426072
37757c,LN000756,07f8d981-2e80-4492-9c6c-36b993fd8b69,1157.18,1153.48,0.9968025717693012
37757c,LN000771,45b66cb5-a875-4a57-a10b-2eaa382fc2bc,1517.4,1508.6,0.9942006063002503
26045,Bargdawa Bazar,115f939e-70be-4b41-b9d0-8b2c89da9737,14592.645361290322,14556,0.9974887787386698
37757c,LN000673,b1b9f580-0f87-4874-adf4-0872af640e44,2973.4000000000005,2951.4,0.9926010627564402
37757c,LN000656,8604741f-4a5c-493e-a70a-268c6c8bb46c,3717.6,3666,0.986120077469335
26045,Chandi,8f6bd78e-9208-49bc-9b72-cd420595f4b7,9315.709877419355,null,null
26045,Bodarwar,bb7fc061-57b4-4c32-8ef3-3595c5890d21,10629.774393548387,10591,0.9963522844311804
26045,Barhaj,e5f878f4-c52a-432f-8d2e-ef9934ea063a,10128.74213548387,10078,0.9949902826229422
37757c,LN000600,91bd9696-fbce-4e15-b6fd-2af4de64b5d8,1984.0999999999997,1968.9,0.9923390958117032
26045,Bhathat,c4b6338a-3734-43b7-bc64-fdf58d95a2ec,6377.7098774193555,null,null
26045,Bharwara,cfddc79a-bcd5-4a8e-a6ce-a5b7a8988331,12701.806651612904,null,null
26045,Bhalauni,66eddcf2-adbe-40a3-af63-b880a3e3b7b2,13409.161490322578,13384,0.998123559751239
26045,Bankey Bazar,1857beb4-c476-4a4c-ac6b-addf15134720,9658.742135483872,9602,0.9941253079657842
37757b,LN000767,778d28cc-0320-4616-a65b-b08530c9bcb9,2437.3,2437.3,1
26045,Bairia,49c82977-efcd-4d88-80ff-a3aad4ee1451,12735.484070967743,12686,0.9961144727053957
26045,Badhkagon,db063e8d-048a-4a14-8b66-79ea6177615a,9534.290522580644,null,null
24828,LN000332,ea5ea149-9629-4bca-9f72-71d2229328d6,345274.17,345274.17,1.0000000000000002
37757b,LN000741,038fcfb5-adf3-4d89-ac6b-282ccddd4ff6,1073.9,1073.9,1
37757b,LN000733,170ded6d-f08d-4357-bbb3-afdae82d348f,1515.3,1515.3,1.0000000000000002
26045,Aurai,462f9a41-a287-4fb7-b3b8-3979768f10d7,8993.226006451612,8967,0.9970838043619945
26045,Amnour,1a36c201-17ae-46ff-893e-c46c301ff9f8,9135.32278064516,9097,0.9958049888804855
26045,Akabarpur,b5685f75-71c7-460c-80d0-fe517ffe2c56,9301.290522580646,9272,0.9968509184279818
37757b,LN000716,5bb7b4ce-6214-4c3e-96fb-5a97a35bea85,6109.659999999999,6109.66,1.0000000000000002
37757b,LN000709,d55999ab-6ac5-4a07-b5f6-107f92d9c8d6,678.2,678.2,1
37757b,LN000691,50956d13-1942-4e69-8e7c-f7596c0c09dc,2390.7,2390.7,1
25099,RAM KISHUN VERMA,67ebd8dd-c930-429a-9cd7-d011a1cce5e6,324.10200000000003,324.102,0.9999999999999998
37757b,LN000679,52f5d27d-42ad-4a54-a61f-7375981e9f47,5301.3,5301.3,1
25099,VANDANA SINGH,603b5ef5-caa4-48b9-b0d9-696ff15d73c9,325.11899999999997,88.738,0.2729400619465488
37757b,LN000655,ac38b1d2-26b5-46d0-8f02-56acb7c8083a,4733.2,4733.2,1
99521A,Yusung,00143e8d-ad18-4c65-bb45-b708455c2187,638500,638500,1
99521A,Tan Hoan Cau,001505c7-e164-45c1-b16c-c7be24d4925b,788869,788869,1
25099,RAMGOPAL S MORYA,1f45f794-7431-4976-9762-045f26f295e2,213.011,213.011,1
99521A,H2-H3 workshop,57bed5d4-5db9-4114-8a7e-b4c2f1e89207,604383,604383,1
99521A,H3 Thuan Dao,082a152b-8865-43f2-b1af-346842482be6,657065,657065,1
25099,RAJ KUMAR GUPTA,7d2b3683-bb1f-4b86-8dec-0f095afecb06,131.762,131.762,1
25099,MOHD YUNUS,a3038a4c-f2db-43bc-9887-b255d9007501,761.6179999999999,null,null
99521A,Grand Art 3 (workshop 4),f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,64453,64453,1
99521A,Grand Art 2 (workshop 4-5),ad15364f-5104-41d8-9b9e-d9488eeb4c30,317178,317178,1
99521A,Grand Art 1 (workshop 5),47831baa-5b73-4d2d-9be1-c9fe315431d3,225831,225831,1
99521A,G1 workshop,047817bd-04de-4d2a-8628-5f777dc7c528,625307,625307,1
99521A,B1 workshop,d1bdf952-a80e-4212-9ccf-2884e0b348ae,672463,672463,1
25099,MOOL CHAND YADAW,8d2f864d-c586-4d07-a618-05e0edd25fc9,559.395,559.395,1
25099,HIMANSHU,a4491bea-b3c9-4d02-bd9a-b46ac4d90827,291.79,291.79,1
25099,GULFAM,89b179a1-bdd5-49b3-8aed-68e9a4974ca2,262.52099999999996,262.521,1.0000000000000002
25099,AMIT KUMAR MAURYA,55ce0c77-bd23-486a-ae33-1aef95f99a21,431.019,431.019,1
25099,DILEEP KUMAR,73aff014-1a7b-4a5c-a97c-6ee8d7d12004,376.671,376.671,1
25099,BALIRAM,ff7a0ab1-eba5-4935-886f-63db96da6a9a,317.55100000000004,317.551,1
96570SME1,Shriram,63b11999-1ab1-432b-ad12-0fc8baf0f215,4762.1,4762.1,1
25099,ASHA DEVI,388198bc-22ca-4add-b860-1a9307ff4886,358.779,null,null
88079,Sonbarsa2,46749a1a-c3c0-4391-b6d9-48b5704b5e84,5039,null,null
31177,CNP-94,904b72ae-784f-4da8-8c88-211fdc8d339f,10436.869999999999,10436.87,1.0000000000000002
88079,Pero,102b3602-48d1-45b2-bf59-45ca35325e4d,4111,2910,0.7078569691072732
31177,CNP-63,4944ffef-1436-41a5-a785-214ef2e265d5,11404.27,11404.27,1
31177,CNP-62,ac005d33-bd16-4c68-ad76-d9f78c190b8d,12432.62,12432.62,1
31177,CNP-21,c8998e2e-f73e-4717-a301-656fa453b3e5,2906.5600000000004,2906.56,0.9999999999999999
31177,CNP-22,e3611270-46b2-4c8f-acff-cbcfc8c8c9a1,2797.25,2797.25,1
31177,CNP-11,0393a156-7fbc-421c-91bf-1f13dea8b149,26423.309999999998,26423.31,1.0000000000000002
31177,CNP-102,bd974d36-8ccc-48d7-8bde-d73aed1632d9,3227.51,3227.51,1
99521A,H1-H2 workshop,b347fc93-1d46-4696-8508-52fceff72383,858471,858471,1
99521A,G2 workshop,1ba04968-d8ad-4874-9f67-c23a13f27133,482639,482639,1
99521A,Kiet Nhi workshop,00f17b47-93c2-4d4b-80eb-cdd6dace0faa,304400,304400,1
99521A,Whitex 2,e8ce2a84-5357-43dd-9cbf-56926c68a05e,391251,391251,1
59311,Bungasari Medan Phase 1,c82f0da1-30db-4eac-a9bb-215106afc3ce,765532.2,765532.2,1
49628b,AS-WSL-1,9d14db8d-1e63-4f1e-9c35-b6d0c648040b,91457.5,91457.5,1
49628b,AS-3-75KW-MACAE,da0720e2-a31c-4e5b-babe-e036ac99a5a7,104841.90000000001,104841.9,0.9999999999999999
40780,Tunga Daudu,38578379-5f5c-46e4-9029-40adc5015ed3,12381.72295361328,12381.723,1.0000000037463863
40780,Ruttu,f29aa09d-852f-44f0-92b1-92b21e3c7e24,16741.304002441408,16741.304,0.9999999998541687
40780,Riri,34f36af0-0fca-47bb-a9cf-6478356a3efd,4882.607,4882.609,1.0000004096172395
40780,Kwaa,b7c3d826-ca9b-4843-856a-9a1a9f23ca5a,6426.830015563965,430.293,0.06695260322086503
40780,Jangwa,2328bd47-9045-4d61-b4b8-313d2afc0ec3,33224.19800488281,33224.198,0.9999999998530346
40780,Bassan Zarangi,bdae2f33-8c02-4857-94aa-f7832dbe72f8,38780.330017089844,38780.33,0.9999999995593166
40780,Ayarkeke,e2a8aeee-f12c-4e7a-8909-d514acec0687,27669.732,27669.732,1
40780,Alingani,f2032783-cde3-4ceb-895a-efd5c462d40c,2394.979995727539,2394.978,0.9999991667038794
40780,Abaagu,317ac1f8-9be4-4a1f-8397-5b3d618b63c4,5256.636024414063,5256.638,1.000000375827036
37757c,LN000836,112115d6-4f59-4292-8f75-ed22c6eaa446,1635.3000000000002,1600.3,0.9785971992906499
37757c,LN000814,c7fb4e6b-3cc0-405a-98c1-8e17263f9c7e,1539.5,1507.7,0.979343942838584
37757c,LN000772,1d12591c-c1a9-49b7-82ad-cb12fe26894c,2093.2000000000003,2059.8,0.984043569654118
37757c,LN000617,8c7482e7-2b5a-4113-8e80-146eda1fba80,7820.199999999999,7739.9,0.9897317204163577
37757b,LN000858,5bb276ca-7d51-44fe-877d-f40b4cacc255,244.20000000000002,244.2,0.9999999999999999
37757b,LN000820,7fbb2d28-a26c-427a-9cda-df4b81f440c6,1134,1134,1
37757b,LN000782,bd6a1a30-6d8c-45eb-b58b-191a938d4fb1,974.8,974.8,1
37757b,LN000833,4f1cbcbb-d31b-42ea-95d4-817e1c7b3be7,861.2,861.2,0.9999999999999999
37757b,LN000830,416bdca3-f5d9-43ce-856e-9262f99da1a5,884.3000000000001,884.3,0.9999999999999999
37757b,LN000823,96802cb3-0f52-4a05-bf30-9951ab46da2f,1358.6000000000004,1358.6,0.9999999999999997
37757b,LN000818,dcb80f84-ef41-4ea5-8329-b09a86304479,815.8700000000001,815.87,0.9999999999999999
37757b,LN000813,ee368ad3-4e0a-40ae-b6d7-38114ff98d87,1243.89,1243.89,0.9999999999999998
37757b,LN000805,ebd0e6f4-c8ca-47b5-b967-68991678befe,1571.3999999999999,1571.4,1
37757b,LN000791,50042777-950c-44f4-ad1e-8c7fc872cb12,1440.5999999999997,1440.6,1.0000000000000002
37757b,LN000785,9297daff-4d9a-4c82-ba93-11a301e0702a,644.5,644.5,1
37757b,LN000784,ab532a4f-9768-41fe-81a1-c0a112bf92b0,1006.2999999999998,1006.3,1.0000000000000002
37757b,LN000783,d18a1353-841b-4019-83c9-17e53226d866,2011,2011,1
37757b,LN000775,d19701f2-83fd-4417-a096-0f01ad49df5f,972.6,971.9,0.9992802796627596
37757b,LN000769,b17028a4-548a-4272-8600-af16bed0516e,4138.59,4138.59,1
37757b,LN000743,cb966bc6-eff7-4f9a-af57-d603f65f9547,2745.8,2745.8,1
37757b,LN000765,ba264c85-deff-41b9-8c37-cec3c057e9be,447.2,447.2,1
25099,MAHENDRA KUMAR,9f116f68-4248-4e0f-8161-c62e6adf0947,389.298,389.298,1
37757b,LN000724,d723c919-96dd-4b1b-a376-afad3f1de779,7377.9000000000015,7377.9,0.9999999999999999
37757b,LN000704,207f23d5-5d8c-462c-bc20-1a4ca41aeeef,6508.1,6508.1,0.9999999999999999
37757b,LN000696,4341ad18-3bb0-4ab9-8567-3180a531b9e2,16099.200000000003,16099.2,0.9999999999999998
96570SME2,C02800-Ajay Kumar,f3f3f5ff-f4bb-43ac-8561-004d3b76bb28,4813.5,4813.5,1
96570SME2,C02965- Rakesh Kumar,32a2823e-f608-4a7c-aa92-e78fab6053da,1818.6999999999996,1818.7,1.0000000000000002
96570SME2,"C02805-Mujeeb Ahmed ",870e9dd4-fefe-44d8-9f18-33c9f1844c0d,3476.6000000000004,3476.6,0.9999999999999999
96570SME2,C02803-Shailendra Kumar,cd505c36-7419-4255-b233-6ed720bd331c,5718.599999999999,5718.6,1.0000000000000002
96570SME2,C02796-Shyamveer,c8517e7b-e43f-4bda-8bed-3118c8d6678e,5260.8,5260.8,0.9999999999999998
96570SME2,C02701-Sharad singh,0dc54935-7c19-4f24-9471-a6bba45e4cbf,3058.2999999999997,3058.3,1.0000000000000002
96570SME2,C02585-Surendar Patel,3a7aaa42-dc5e-4b8d-b4bd-2d65c383a4b1,3879.2999999999997,3879.3,1.0000000000000002
96570SME2,C02618-Vijay Bahadur,9e1d4eb7-cc2b-47f4-8ad1-460ccc5a97ba,3622.0999999999995,3622.1,1.0000000000000002
37757b,LN000586,9990968c-4e0b-4326-ba69-13aa76b37c0d,706.3999999999999,706.4,1.0000000000000002
31177,CNP-96,11f47d64-e280-4ded-b295-20804fde6ba6,9692.619999999999,9692.62,1
31177,CNP-72,8d5687b8-442e-4259-bc4f-67c6fdafe1e9,2906.05,2906.05,1
31177,CNP-71,fa499016-fee6-44b3-b08b-c2f4b14d351b,3939.05,3939.05,0.9999999999999999
88079,Masaurhi,7cec361b-d9e9-4e6f-be7c-4c06bdbf4809,3312,null,null
31177,CNP-65,20d4be87-c267-40f8-85e3-045739d0af15,8987.02,8987.02,0.9999999999999998
31177,CNP-64,5e99647c-1753-49ae-8b46-546768ca631a,10616.579999999998,10616.58,1.0000000000000004
31177,CNP-20,2fdbdeb7-e532-4103-8a37-b8813b6910d5,9439.689999999999,9439.69,1.0000000000000002
31177,CNP-25,13dcc9e7-c4f0-43d2-b854-29d3ba686986,2577.82,2577.82,1
31177,CNP-24,3238b70b-b3b5-4d03-9ae3-b2c99ac09ecd,3731.97,3731.97,1
31177,CNP-15,701d7fb0-a255-48fe-b36c-9869bfd4cb44,5661.770000000001,5661.77,0.9999999999999997
31177,CNP-14,0b959262-abab-41cb-8dce-e739c48910c6,8395.289999999999,8395.29,1
31177,CNP-13,41baacc3-e9fa-4364-9385-922e0661c4f2,12782.41,12782.41,1
31177,CNP-105,95d11523-c5fc-4393-be1c-9946c824e41a,2776.6599999999994,2776.66,1.0000000000000002
31177,CNP-104,7ca77687-1558-46a3-bbf1-f9d961fa61ae,3261.4700000000003,3261.47,1
26045,Roh1,ccc49974-ad85-401e-8b95-bdc488133f77,13664,null,null
26045,Lar1,930ca6e8-7878-4616-9713-e0d324898b12,16729.3,null,null
40780,Ogeni,233adc17-8224-4c1b-8829-3c12f99b3dc0,4985,4984.998,0.9999995987963891
40780,Jibiyel,3096ab81-7414-4390-97cd-5649b3f7b342,3780.695,3780.694,0.9999997354983673
40780,Gwayaka,1c0d210f-b12b-411b-97ec-d53a1f63a87b,9499.004,null,null
40780,Fadama South,28455598-8ebc-4994-8574-4cfcd6761601,4235.239,4235.239,1
40780,Agyema,a496961f-3433-45db-aca5-9a967e8f4e9e,8771.623000000001,8771.621,0.9999997719920245
40780,Agwan Waje,6eda3166-7e8f-4e9b-b42a-b43fd378b334,14092.443000000001,14092.443,0.9999999999999999
40780,Agam,ec8dee38-bbd0-41d1-88ec-d40611e19f49,4644.824999999999,4644.827,1.0000004305867285
37757b,LN000850,7b2b73e6-1e3b-4fb0-ab40-71f3d69a09f0,514.1,514.1,1
